"sample_h - RawData"
"Wavelength nm.","T%"
742.50,0.040
743.00,0.031
743.50,0.042
744.00,0.040
744.50,0.035
745.00,0.042
745.50,0.043
746.00,0.033
746.50,0.040
747.00,0.044
747.50,0.040
748.00,0.040
748.50,0.037
749.00,0.041
749.50,0.040
750.00,0.042
750.50,0.036
751.00,0.036
751.50,0.047
752.00,0.039
752.50,0.043
753.00,0.048
753.50,0.031
754.00,0.046
754.50,0.039
755.00,0.037
755.50,0.034
756.00,0.044
756.50,0.037
757.00,0.033
757.50,0.043
758.00,0.036
758.50,0.033
759.00,0.034
759.50,0.043
760.00,0.044
760.50,0.045
761.00,0.040
761.50,0.040
762.00,0.037
762.50,0.037
763.00,0.044
763.50,0.036
764.00,0.037
764.50,0.035
765.00,0.041
765.50,0.037
766.00,0.037
766.50,0.033
767.00,0.035
767.50,0.034
768.00,0.046
768.50,0.051
769.00,0.036
769.50,0.042
770.00,0.041
770.50,0.046
771.00,0.048
771.50,0.047
772.00,0.042
772.50,0.044
773.00,0.037
773.50,0.036
774.00,0.045
774.50,0.042
775.00,0.036
775.50,0.040
776.00,0.042
776.50,0.036
777.00,0.040
777.50,0.038
778.00,0.039
778.50,0.038
779.00,0.044
779.50,0.030
780.00,0.039
780.50,0.045
781.00,0.035
781.50,0.038
782.00,0.041
782.50,0.033
783.00,0.039
783.50,0.046
784.00,0.038
784.50,0.037
785.00,0.044
785.50,0.040
786.00,0.037
786.50,0.045
787.00,0.035
787.50,0.041
788.00,0.047
788.50,0.040
789.00,0.039
789.50,0.053
790.00,0.040
790.50,0.042
791.00,0.047
791.50,0.041
792.00,0.042
792.50,0.032
793.00,0.043
793.50,0.034
794.00,0.044
794.50,0.033
795.00,0.036
795.50,0.029
796.00,0.039
796.50,0.040
797.00,0.048
797.50,0.026
798.00,0.031
798.50,0.033
799.00,0.039
799.50,0.036
800.00,0.035
800.50,0.033
801.00,0.032
801.50,0.040
802.00,0.030
802.50,0.030
803.00,0.038
803.50,0.038
804.00,0.041
804.50,0.040
805.00,0.023
805.50,0.039
806.00,0.043
806.50,0.038
807.00,0.047
807.50,0.050
808.00,0.027
808.50,0.043
809.00,0.043
809.50,0.036
810.00,0.023
810.50,0.046
811.00,0.044
811.50,0.041
812.00,0.035
812.50,0.030
813.00,0.037
813.50,0.027
814.00,0.036
814.50,0.036
815.00,0.021
815.50,0.030
816.00,0.032
816.50,0.041
817.00,0.033
817.50,0.048
818.00,0.044
818.50,0.021
819.00,0.038
819.50,0.049
820.00,0.040
820.50,0.036
821.00,0.029
821.50,0.040
822.00,0.038
822.50,0.046
823.00,0.040
823.50,0.040
824.00,0.042
824.50,0.034
825.00,0.039
825.50,0.043
826.00,0.038
826.50,0.017
827.00,0.042
827.50,0.032
828.00,0.037
828.50,0.014
829.00,0.046
829.50,0.041
830.00,0.045
830.50,0.026
831.00,0.045
831.50,0.050
832.00,0.048
832.50,0.025
833.00,0.030
833.50,0.041
834.00,0.040
834.50,0.038
835.00,0.037
835.50,0.034
836.00,0.034
836.50,0.036
837.00,0.044
837.50,0.044
838.00,0.059
838.50,0.038
839.00,0.059
839.50,0.037
840.00,0.026
840.50,0.035
841.00,0.042
841.50,0.011
842.00,0.029
842.50,0.035
843.00,0.033
843.50,0.033
844.00,0.028
844.50,0.044
845.00,0.041
845.50,0.019
846.00,0.028
846.50,0.041
847.00,0.040
847.50,0.029
848.00,0.028
848.50,0.041
849.00,0.032
849.50,0.038
850.00,0.045
850.50,0.037
851.00,0.050
851.50,0.039
852.00,0.059
852.50,0.022
853.00,0.048
853.50,0.028
854.00,0.058
854.50,0.051
855.00,0.041
855.50,0.035
856.00,0.041
856.50,0.016
857.00,0.049
857.50,0.042
858.00,0.030
858.50,0.037
859.00,0.031
859.50,0.040
860.00,0.032
860.50,0.040
861.00,0.039
861.50,0.052
862.00,0.025
862.50,0.049
863.00,0.042
863.50,0.036
864.00,0.006
864.50,0.033
865.00,0.014
865.50,0.028
866.00,0.013
866.50,0.022
867.00,0.053
867.50,0.080
868.00,0.031
868.50,0.053
869.00,0.038
869.50,0.013
870.00,0.067
870.50,0.039
871.00,0.045
871.50,0.031
872.00,0.049
872.50,0.006
873.00,0.055
873.50,0.019
874.00,0.024
874.50,0.095
875.00,0.002
875.50,0.055
876.00,0.069
876.50,0.101
877.00,0.087
877.50,0.062
878.00,0.038
878.50,0.058
879.00,0.064
879.50,0.059
880.00,0.071
880.50,0.017
881.00,0.094
881.50,0.044
882.00,0.035
882.50,0.084
883.00,0.083
883.50,0.074
884.00,0.068
884.50,-0.017
885.00,0.057
885.50,-0.001
886.00,-0.050
886.50,0.055
887.00,-0.073
887.50,0.009
888.00,-0.036
888.50,0.008
889.00,0.116
889.50,0.248
890.00,-0.190
890.50,0.070
891.00,-0.135
891.50,-0.027
892.00,-0.016
892.50,-0.160
893.00,0.144
893.50,0.364
894.00,-0.228
894.50,-0.019
895.00,-0.016
895.50,0.262
896.00,0.141
896.50,0.427
897.00,-0.038
897.50,0.174
898.00,-0.357
898.50,0.229
899.00,-0.143
899.50,0.069
900.00,0.694
900.50,0.107
901.00,0.240
901.50,0.008
902.00,-0.044
902.50,0.060
903.00,0.062
903.50,-0.005
904.00,0.089
904.50,-0.005
905.00,0.030
905.50,0.093
906.00,0.075
906.50,-0.065
907.00,-0.001
907.50,-0.000
908.00,0.148
908.50,0.035
909.00,-0.017
909.50,0.133
910.00,-0.064
910.50,0.071
911.00,-0.025
911.50,0.007
912.00,0.016
912.50,0.043
913.00,0.050
913.50,0.067
914.00,0.090
914.50,-0.014
915.00,0.075
915.50,0.018
916.00,0.095
916.50,0.084
917.00,0.060
917.50,0.046
918.00,0.084
918.50,0.034
919.00,0.034
919.50,0.048
920.00,0.018
920.50,0.087
921.00,0.060
921.50,0.023
922.00,0.034
922.50,0.072
923.00,0.086
923.50,0.057
924.00,0.047
924.50,0.060
925.00,0.069
925.50,0.042
926.00,0.051
926.50,0.080
927.00,0.057
927.50,0.013
928.00,0.056
928.50,0.048
929.00,0.043
929.50,0.054
930.00,0.015
930.50,0.060
931.00,0.064
931.50,0.047
932.00,0.036
932.50,0.032
933.00,0.057
933.50,0.104
934.00,0.067
934.50,0.007
935.00,0.076
935.50,0.059
936.00,0.039
936.50,0.057
937.00,0.073
937.50,0.032
938.00,0.059
938.50,0.052
939.00,0.080
939.50,0.088
940.00,0.056
940.50,0.029
941.00,0.024
941.50,0.070
942.00,0.088
942.50,0.039
943.00,0.054
943.50,0.054
944.00,0.009
944.50,0.016
945.00,0.019
945.50,0.061
946.00,0.045
946.50,0.023
947.00,0.027
947.50,0.031
948.00,0.061
948.50,0.111
949.00,0.034
949.50,0.022
950.00,0.057
950.50,0.071
951.00,-0.001
951.50,0.040
952.00,0.063
952.50,0.024
953.00,0.093
953.50,0.052
954.00,0.038
954.50,0.072
955.00,0.082
955.50,0.058
956.00,0.067
956.50,0.044
957.00,0.023
957.50,0.066
958.00,0.061
958.50,0.055
959.00,0.064
959.50,0.055
960.00,0.044
960.50,0.039
961.00,0.048
961.50,0.050
962.00,0.036
962.50,0.025
963.00,0.052
963.50,0.066
964.00,0.043
964.50,0.035
965.00,0.059
965.50,0.057
966.00,0.049
966.50,0.049
967.00,0.052
967.50,0.068
968.00,0.081
968.50,0.058
969.00,0.077
969.50,0.046
970.00,0.051
970.50,0.083
971.00,0.054
971.50,0.097
972.00,0.077
972.50,0.072
973.00,0.033
973.50,0.076
974.00,0.077
974.50,0.074
975.00,0.067
975.50,0.068
976.00,0.078
976.50,0.074
977.00,0.077
977.50,0.075
978.00,0.066
978.50,0.105
979.00,0.087
979.50,0.089
980.00,0.054
980.50,0.095
981.00,0.101
981.50,0.077
982.00,0.055
982.50,0.087
983.00,0.094
983.50,0.077
984.00,0.092
984.50,0.088
985.00,0.096
985.50,0.093
986.00,0.104
986.50,0.112
987.00,0.115
987.50,0.108
988.00,0.135
988.50,0.091
989.00,0.088
989.50,0.115
990.00,0.120
990.50,0.131
991.00,0.128
991.50,0.126
992.00,0.139
992.50,0.138
993.00,0.120
993.50,0.113
994.00,0.180
994.50,0.164
995.00,0.164
995.50,0.161
996.00,0.157
996.50,0.186
997.00,0.193
997.50,0.184
998.00,0.197
998.50,0.212
999.00,0.207
999.50,0.206
1000.00,0.223
1000.50,0.220
1001.00,0.236
1001.50,0.268
1002.00,0.259
1002.50,0.284
1003.00,0.272
1003.50,0.280
1004.00,0.288
1004.50,0.327
1005.00,0.328
1005.50,0.325
1006.00,0.333
1006.50,0.360
1007.00,0.405
1007.50,0.373
1008.00,0.389
1008.50,0.408
1009.00,0.417
1009.50,0.449
1010.00,0.442
1010.50,0.472
1011.00,0.485
1011.50,0.521
1012.00,0.521
1012.50,0.549
1013.00,0.549
1013.50,0.569
1014.00,0.601
1014.50,0.589
1015.00,0.630
1015.50,0.669
1016.00,0.675
1016.50,0.694
1017.00,0.734
1017.50,0.731
1018.00,0.768
1018.50,0.793
1019.00,0.807
1019.50,0.868
1020.00,0.882
1020.50,0.893
1021.00,0.933
1021.50,0.950
1022.00,0.992
1022.50,1.037
1023.00,1.055
1023.50,1.082
1024.00,1.128
1024.50,1.151
1025.00,1.167
1025.50,1.216
1026.00,1.251
1026.50,1.289
1027.00,1.325
1027.50,1.363
1028.00,1.408
1028.50,1.445
1029.00,1.482
1029.50,1.537
1030.00,1.575
1030.50,1.616
1031.00,1.658
1031.50,1.691
1032.00,1.744
1032.50,1.801
1033.00,1.852
1033.50,1.886
1034.00,1.931
1034.50,1.999
1035.00,2.047
1035.50,2.081
1036.00,2.130
1036.50,2.174
1037.00,2.236
1037.50,2.294
1038.00,2.344
1038.50,2.376
1039.00,2.463
1039.50,2.524
1040.00,2.568
1040.50,2.637
1041.00,2.698
1041.50,2.751
1042.00,2.832
1042.50,2.876
1043.00,2.937
1043.50,3.000
1044.00,3.083
1044.50,3.126
1045.00,3.210
1045.50,3.268
1046.00,3.326
1046.50,3.382
1047.00,3.448
1047.50,3.518
1048.00,3.578
1048.50,3.645
1049.00,3.722
1049.50,3.781
1050.00,3.858
1050.50,3.945
1051.00,3.990
1051.50,4.071
1052.00,4.143
1052.50,4.198
1053.00,4.281
1053.50,4.359
1054.00,4.415
1054.50,4.472
1055.00,4.556
1055.50,4.623
1056.00,4.709
1056.50,4.778
