"sample_bily - RawData"
"Wavelength nm.","T%"
617.00,85.891
617.50,85.787
618.00,85.763
618.50,85.701
619.00,85.717
619.50,85.794
620.00,85.889
620.50,85.657
621.00,85.769
621.50,85.955
622.00,85.673
622.50,85.870
623.00,85.934
623.50,85.900
624.00,85.900
624.50,85.807
625.00,85.968
625.50,85.857
626.00,85.777
626.50,85.870
627.00,85.878
627.50,85.862
628.00,85.690
628.50,85.874
629.00,85.715
629.50,85.872
630.00,85.728
630.50,85.773
631.00,85.872
631.50,85.956
632.00,85.870
632.50,85.964
633.00,85.948
633.50,85.889
634.00,85.931
634.50,85.911
635.00,85.850
635.50,86.087
636.00,85.815
636.50,85.784
637.00,85.906
637.50,86.001
638.00,85.805
638.50,85.870
639.00,85.847
639.50,85.920
640.00,85.848
640.50,85.884
641.00,85.747
641.50,85.614
642.00,85.517
642.50,85.665
643.00,85.548
643.50,85.355
644.00,85.034
644.50,85.120
645.00,84.911
645.50,84.875
646.00,84.870
646.50,84.801
647.00,84.781
647.50,84.546
648.00,84.501
648.50,84.461
649.00,84.137
649.50,84.227
650.00,84.296
650.50,84.355
651.00,83.857
651.50,84.104
652.00,84.093
652.50,84.477
653.00,84.265
653.50,84.339
654.00,84.624
654.50,84.346
655.00,84.578
655.50,84.602
656.00,84.699
656.50,84.621
657.00,84.586
657.50,84.859
658.00,84.767
658.50,84.733
659.00,85.061
659.50,84.791
660.00,84.980
660.50,85.026
661.00,85.209
661.50,85.313
662.00,85.192
662.50,85.420
663.00,85.449
663.50,85.635
664.00,85.819
664.50,85.932
665.00,85.757
665.50,85.763
666.00,85.814
666.50,85.716
667.00,85.786
667.50,85.869
668.00,85.922
668.50,85.928
669.00,85.886
669.50,85.906
670.00,85.914
670.50,85.949
671.00,85.786
671.50,85.884
672.00,86.131
672.50,85.841
673.00,85.936
673.50,85.901
674.00,85.956
674.50,86.068
675.00,86.135
675.50,86.012
676.00,85.955
676.50,86.040
677.00,85.870
677.50,86.153
678.00,86.102
678.50,86.052
679.00,86.234
679.50,86.131
680.00,86.129
680.50,86.047
681.00,86.230
681.50,86.348
682.00,86.207
682.50,86.228
683.00,86.443
683.50,86.301
684.00,86.262
684.50,86.254
685.00,86.421
685.50,86.525
686.00,86.356
686.50,86.113
687.00,85.908
687.50,86.436
688.00,86.188
688.50,86.230
689.00,86.115
689.50,86.138
690.00,86.067
690.50,86.311
691.00,86.244
691.50,86.348
692.00,86.398
692.50,86.294
693.00,86.326
693.50,86.251
694.00,86.571
694.50,86.360
695.00,86.434
695.50,86.452
696.00,86.536
696.50,86.366
697.00,86.439
697.50,86.359
698.00,86.258
698.50,86.319
699.00,86.460
699.50,86.139
700.00,86.332
700.50,86.444
701.00,86.193
701.50,86.419
702.00,86.453
702.50,86.860
703.00,86.532
703.50,86.462
704.00,86.316
704.50,86.402
705.00,86.476
705.50,86.310
706.00,86.277
706.50,86.367
707.00,86.573
707.50,86.318
708.00,86.445
708.50,86.200
709.00,86.534
709.50,86.405
710.00,86.488
710.50,86.605
