"sample_b.txt - RawData"
"Wavelength nm.","T%"
706.50,9.831
707.00,8.693
707.50,7.741
708.00,6.890
708.50,6.257
709.00,5.717
709.50,5.210
710.00,4.812
710.50,4.442
711.00,4.089
711.50,3.750
712.00,3.537
712.50,3.292
713.00,3.112
713.50,2.903
714.00,2.738
714.50,2.607
715.00,2.468
715.50,2.346
716.00,2.217
716.50,2.110
717.00,2.006
717.50,1.929
718.00,1.844
718.50,1.780
719.00,1.688
719.50,1.635
720.00,1.590
720.50,1.522
721.00,1.468
721.50,1.451
722.00,1.407
722.50,1.372
723.00,1.301
723.50,1.267
724.00,1.251
724.50,1.221
725.00,1.181
725.50,1.149
726.00,1.127
726.50,1.094
727.00,1.077
727.50,1.056
728.00,1.016
728.50,1.008
729.00,0.999
729.50,0.958
730.00,0.950
730.50,0.939
731.00,0.922
731.50,0.896
732.00,0.893
732.50,0.877
733.00,0.862
733.50,0.849
734.00,0.827
734.50,0.826
735.00,0.818
735.50,0.810
736.00,0.790
736.50,0.791
737.00,0.763
737.50,0.779
738.00,0.751
738.50,0.764
739.00,0.745
739.50,0.737
740.00,0.746
740.50,0.729
741.00,0.707
741.50,0.721
742.00,0.693
742.50,0.709
743.00,0.699
743.50,0.688
744.00,0.683
744.50,0.682
745.00,0.679
745.50,0.670
746.00,0.682
746.50,0.669
747.00,0.653
747.50,0.672
748.00,0.638
748.50,0.647
749.00,0.634
749.50,0.635
750.00,0.635
750.50,0.634
751.00,0.641
751.50,0.630
752.00,0.631
752.50,0.631
753.00,0.630
753.50,0.618
754.00,0.625
754.50,0.628
755.00,0.610
755.50,0.624
756.00,0.620
756.50,0.621
757.00,0.619
757.50,0.622
758.00,0.612
758.50,0.610
759.00,0.620
759.50,0.614
760.00,0.611
760.50,0.614
761.00,0.610
761.50,0.611
762.00,0.595
762.50,0.613
763.00,0.611
763.50,0.615
764.00,0.611
764.50,0.612
765.00,0.622
765.50,0.612
766.00,0.603
766.50,0.622
767.00,0.610
767.50,0.626
768.00,0.617
768.50,0.626
769.00,0.619
769.50,0.624
770.00,0.610
770.50,0.610
771.00,0.630
771.50,0.627
772.00,0.640
772.50,0.620
773.00,0.633
773.50,0.632
774.00,0.629
774.50,0.645
775.00,0.641
775.50,0.664
776.00,0.655
776.50,0.635
777.00,0.641
777.50,0.657
778.00,0.645
778.50,0.654
779.00,0.663
779.50,0.670
780.00,0.670
780.50,0.676
781.00,0.676
781.50,0.680
782.00,0.695
782.50,0.685
783.00,0.684
783.50,0.706
784.00,0.706
784.50,0.723
785.00,0.743
785.50,0.722
786.00,0.722
786.50,0.761
787.00,0.738
787.50,0.749
788.00,0.750
788.50,0.766
789.00,0.775
789.50,0.753
790.00,0.784
790.50,0.803
791.00,0.779
791.50,0.799
792.00,0.830
792.50,0.825
793.00,0.841
793.50,0.850
794.00,0.850
794.50,0.843
795.00,0.858
795.50,0.876
796.00,0.868
796.50,0.877
797.00,0.874
797.50,0.884
798.00,0.918
798.50,0.940
799.00,0.953
799.50,0.963
800.00,0.968
800.50,0.962
801.00,0.965
801.50,1.005
802.00,1.021
802.50,1.066
803.00,1.031
803.50,1.052
804.00,1.095
804.50,1.136
805.00,1.138
805.50,1.135
806.00,1.126
806.50,1.168
807.00,1.199
807.50,1.224
808.00,1.252
808.50,1.248
809.00,1.262
809.50,1.283
810.00,1.282
810.50,1.295
811.00,1.366
811.50,1.372
812.00,1.409
812.50,1.419
813.00,1.461
813.50,1.479
814.00,1.485
814.50,1.562
815.00,1.540
815.50,1.628
816.00,1.649
816.50,1.647
817.00,1.702
817.50,1.723
818.00,1.753
818.50,1.813
819.00,1.865
819.50,1.902
820.00,1.889
820.50,2.002
821.00,1.997
821.50,2.068
822.00,2.153
822.50,2.158
823.00,2.258
823.50,2.266
824.00,2.355
824.50,2.426
825.00,2.403
825.50,2.538
826.00,2.579
826.50,2.589
827.00,2.692
827.50,2.775
828.00,2.905
828.50,3.005
829.00,3.021
829.50,3.067
830.00,3.198
830.50,3.268
831.00,3.343
831.50,3.437
832.00,3.555
832.50,3.664
833.00,3.817
833.50,3.891
834.00,4.029
834.50,4.172
835.00,4.242
835.50,4.475
836.00,4.621
836.50,4.701
837.00,4.780
837.50,5.006
838.00,5.181
838.50,5.399
839.00,5.584
839.50,5.756
840.00,5.904
840.50,6.173
841.00,6.283
841.50,6.626
842.00,6.803
842.50,7.047
843.00,7.275
843.50,7.542
844.00,7.912
844.50,8.121
845.00,8.518
845.50,8.700
846.00,9.236
846.50,9.482
847.00,9.764
847.50,10.285
848.00,10.521
848.50,11.003
849.00,11.395
849.50,11.771
850.00,12.391
850.50,12.917
851.00,13.429
851.50,14.007
852.00,14.520
852.50,14.946
853.00,15.743
853.50,16.318
854.00,16.820
854.50,17.750
855.00,18.229
855.50,19.076
856.00,19.865
856.50,20.741
857.00,21.700
857.50,22.407
858.00,23.401
858.50,24.322
859.00,25.108
859.50,26.207
860.00,27.178
860.50,28.841
861.00,29.598
861.50,30.911
862.00,31.795
862.50,33.294
863.00,34.855
863.50,35.848
864.00,37.327
864.50,38.747
865.00,40.120
865.50,41.030
866.00,42.700
866.50,44.145
867.00,45.667
867.50,46.941
868.00,48.815
868.50,50.641
869.00,52.261
869.50,53.039
870.00,55.343
870.50,56.718
871.00,57.902
871.50,59.430
872.00,60.636
872.50,62.480
873.00,64.636
873.50,64.936
874.00,66.352
874.50,66.989
875.00,69.748
875.50,70.252
876.00,71.719
876.50,72.441
877.00,73.138
877.50,74.964
878.00,75.002
878.50,76.247
879.00,76.497
879.50,77.682
880.00,78.534
880.50,79.798
881.00,79.004
881.50,79.857
882.00,80.252
882.50,81.736
883.00,80.485
883.50,80.407
884.00,82.269
884.50,80.099
885.00,82.838
885.50,82.877
886.00,83.779
886.50,82.662
887.00,82.681
887.50,82.791
888.00,82.973
888.50,82.264
889.00,83.501
889.50,81.464
890.00,80.261
890.50,83.496
891.00,82.315
891.50,81.131
892.00,80.262
892.50,84.925
893.00,81.738
893.50,83.569
894.00,82.603
894.50,82.927
895.00,81.336
895.50,83.036
896.00,81.618
896.50,80.449
897.00,82.521
897.50,78.792
898.00,78.527
898.50,76.963
899.00,80.257
899.50,84.077
900.00,78.909
900.50,82.565
901.00,82.120
901.50,82.368
902.00,82.500
902.50,82.571
903.00,82.526
903.50,82.611
904.00,82.833
904.50,82.971
905.00,83.048
905.50,83.296
906.00,83.150
906.50,83.504
907.00,83.563
907.50,83.807
908.00,84.049
908.50,84.295
909.00,84.364
909.50,84.519
910.00,84.802
910.50,85.091
911.00,85.316
911.50,85.590
912.00,85.753
912.50,86.143
913.00,86.344
913.50,86.544
914.00,86.731
914.50,87.180
915.00,87.389
915.50,87.449
916.00,87.841
916.50,87.882
917.00,88.201
917.50,88.594
918.00,88.785
918.50,88.947
919.00,89.280
919.50,89.450
920.00,89.821
920.50,89.914
921.00,90.076
921.50,90.319
922.00,90.495
922.50,90.648
923.00,90.894
923.50,90.931
924.00,91.178
924.50,91.235
925.00,91.361
925.50,91.550
926.00,91.633
926.50,91.721
927.00,91.665
927.50,91.670
928.00,91.775
928.50,91.747
929.00,91.615
929.50,91.701
930.00,91.663
930.50,91.618
931.00,91.551
931.50,91.322
932.00,91.344
932.50,91.124
933.00,90.853
933.50,90.736
934.00,90.616
934.50,90.456
935.00,90.105
935.50,89.922
936.00,89.615
936.50,89.339
937.00,88.971
937.50,88.658
938.00,88.322
938.50,87.956
939.00,87.542
939.50,87.176
940.00,86.801
940.50,86.286
941.00,85.916
941.50,85.519
942.00,85.047
942.50,84.655
943.00,84.155
943.50,83.696
944.00,83.210
944.50,82.726
945.00,82.144
945.50,81.641
946.00,81.186
946.50,80.578
947.00,80.029
947.50,79.531
948.00,79.008
948.50,78.513
949.00,77.904
949.50,77.353
950.00,76.825
950.50,76.281
951.00,75.686
951.50,75.140
952.00,74.603
952.50,74.053
953.00,73.500
953.50,73.006
954.00,72.523
954.50,71.893
955.00,71.431
955.50,70.935
956.00,70.367
956.50,69.850
957.00,69.346
957.50,68.860
958.00,68.348
958.50,67.811
959.00,67.316
959.50,66.777
960.00,66.236
960.50,65.745
961.00,65.258
961.50,64.772
962.00,64.395
962.50,63.814
963.00,63.376
963.50,62.847
964.00,62.511
964.50,61.991
965.00,61.569
965.50,61.176
966.00,60.824
966.50,60.363
967.00,59.934
967.50,59.549
968.00,59.223
968.50,58.814
969.00,58.456
969.50,58.102
970.00,57.746
970.50,57.364
971.00,56.992
971.50,56.669
972.00,56.342
972.50,55.989
973.00,55.664
973.50,55.392
974.00,55.089
974.50,54.737
975.00,54.445
975.50,54.160
976.00,53.859
976.50,53.579
977.00,53.299
977.50,53.051
978.00,52.807
978.50,52.545
979.00,52.290
979.50,52.049
980.00,51.842
980.50,51.593
981.00,51.411
981.50,51.242
982.00,51.027
982.50,50.818
983.00,50.646
983.50,50.444
984.00,50.268
984.50,50.085
985.00,49.929
985.50,49.756
986.00,49.618
986.50,49.479
987.00,49.334
987.50,49.184
988.00,49.039
988.50,48.940
989.00,48.769
989.50,48.699
990.00,48.593
990.50,48.478
991.00,48.396
991.50,48.245
992.00,48.191
992.50,48.124
993.00,48.016
993.50,47.990
994.00,47.879
994.50,47.812
995.00,47.783
995.50,47.719
996.00,47.714
996.50,47.600
997.00,47.554
997.50,47.540
998.00,47.509
998.50,47.501
999.00,47.449
999.50,47.430
1000.00,47.491
1000.50,47.431
1001.00,47.395
1001.50,47.448
1002.00,47.429
1002.50,47.435
1003.00,47.431
1003.50,47.470
1004.00,47.526
1004.50,47.548
1005.00,47.577
1005.50,47.588
1006.00,47.615
1006.50,47.663
1007.00,47.727
1007.50,47.780
1008.00,47.860
1008.50,47.930
1009.00,47.967
1009.50,48.049
1010.00,48.133
1010.50,48.201
1011.00,48.275
1011.50,48.376
1012.00,48.456
1012.50,48.576
1013.00,48.672
1013.50,48.791
1014.00,48.889
1014.50,48.986
1015.00,49.124
1015.50,49.213
1016.00,49.381
1016.50,49.493
1017.00,49.648
1017.50,49.790
1018.00,49.917
1018.50,50.099
1019.00,50.213
1019.50,50.396
1020.00,50.510
1020.50,50.701
1021.00,50.858
1021.50,51.025
1022.00,51.176
1022.50,51.370
1023.00,51.535
1023.50,51.729
1024.00,51.911
1024.50,52.094
1025.00,52.327
1025.50,52.493
1026.00,52.692
1026.50,52.908
1027.00,53.116
1027.50,53.325
1028.00,53.548
1028.50,53.737
1029.00,53.990
1029.50,54.213
1030.00,54.482
1030.50,54.708
1031.00,54.924
1031.50,55.193
1032.00,55.449
1032.50,55.697
1033.00,55.942
1033.50,56.204
1034.00,56.444
1034.50,56.739
1035.00,56.985
1035.50,57.259
1036.00,57.517
1036.50,57.804
1037.00,58.129
1037.50,58.389
1038.00,58.693
1038.50,58.953
1039.00,59.283
1039.50,59.589
1040.00,59.864
1040.50,60.153
1041.00,60.464
1041.50,60.840
1042.00,61.145
1042.50,61.446
1043.00,61.758
1043.50,62.086
1044.00,62.427
1044.50,62.718
1045.00,63.051
1045.50,63.404
1046.00,63.695
1046.50,64.035
1047.00,64.366
1047.50,64.712
1048.00,65.037
1048.50,65.334
1049.00,65.696
1049.50,66.061
1050.00,66.392
1050.50,66.748
1051.00,67.055
1051.50,67.453
1052.00,67.808
1052.50,68.117
1053.00,68.466
1053.50,68.897
1054.00,69.243
1054.50,69.558
1055.00,69.884
1055.50,70.276
1056.00,70.642
1056.50,70.942
1057.00,71.330
1057.50,71.675
1058.00,72.038
1058.50,72.391
