"sample_a - RawData"
"Wavelength nm.","T%"
611.00,60.024
611.50,60.293
612.00,60.635
612.50,60.955
613.00,61.384
613.50,61.685
614.00,61.996
614.50,62.382
615.00,62.595
615.50,62.925
616.00,63.107
616.50,63.383
617.00,63.740
617.50,64.058
618.00,64.226
618.50,64.536
619.00,64.928
619.50,64.965
620.00,65.161
620.50,65.758
621.00,65.810
621.50,65.954
622.00,66.217
622.50,66.326
623.00,66.671
623.50,66.751
624.00,67.021
624.50,67.214
625.00,67.277
625.50,67.460
626.00,67.661
626.50,67.730
627.00,67.869
627.50,67.981
628.00,68.270
628.50,68.540
629.00,68.595
629.50,68.599
630.00,68.796
630.50,68.996
631.00,69.088
631.50,69.214
632.00,69.291
632.50,69.436
633.00,69.502
633.50,69.767
634.00,69.643
634.50,69.924
635.00,69.755
635.50,69.960
636.00,70.058
636.50,70.064
637.00,70.211
637.50,70.235
638.00,70.342
638.50,70.425
639.00,70.463
639.50,70.541
640.00,70.561
640.50,70.682
641.00,70.701
641.50,70.800
642.00,70.786
642.50,70.868
643.00,71.151
643.50,71.010
644.00,71.061
644.50,71.324
645.00,71.263
645.50,71.213
646.00,71.424
646.50,71.414
647.00,71.499
647.50,71.503
648.00,71.582
648.50,71.675
649.00,71.754
649.50,71.726
650.00,71.876
650.50,71.924
651.00,71.952
651.50,71.897
652.00,72.134
652.50,72.203
653.00,72.282
653.50,72.285
654.00,72.400
654.50,72.473
655.00,72.316
655.50,72.551
656.00,72.339
656.50,72.293
657.00,72.319
657.50,72.100
658.00,71.957
658.50,71.480
659.00,71.231
659.50,71.044
660.00,71.350
660.50,71.767
661.00,72.176
661.50,72.499
662.00,72.600
662.50,72.701
663.00,72.729
663.50,72.755
664.00,72.780
664.50,72.730
665.00,72.759
665.50,72.698
666.00,72.888
666.50,72.901
667.00,72.969
667.50,72.798
668.00,72.898
668.50,72.890
669.00,72.920
669.50,72.783
670.00,73.027
670.50,73.082
671.00,73.183
671.50,73.221
672.00,73.398
672.50,73.534
673.00,73.445
673.50,73.478
674.00,73.399
674.50,73.474
675.00,73.294
675.50,73.447
676.00,73.689
676.50,73.777
677.00,73.856
677.50,73.922
678.00,74.051
678.50,74.234
679.00,74.195
679.50,73.960
680.00,74.051
680.50,74.287
681.00,74.157
681.50,74.328
682.00,74.410
682.50,74.353
683.00,74.649
683.50,74.590
684.00,74.730
684.50,74.620
685.00,74.657
685.50,74.652
686.00,74.772
686.50,74.928
687.00,74.822
687.50,74.863
688.00,74.983
688.50,74.986
689.00,75.062
689.50,74.982
690.00,75.051
690.50,75.180
691.00,74.844
691.50,75.187
