"sample_i - RawData"
"Wavelength nm.","T%"
525.00,20.200
525.50,20.259
526.00,20.266
526.50,20.292
527.00,20.252
527.50,20.275
528.00,20.319
528.50,20.313
529.00,20.369
529.50,20.369
530.00,20.440
530.50,20.363
531.00,20.384
531.50,20.410
532.00,20.441
532.50,20.507
533.00,20.561
533.50,20.546
534.00,20.582
534.50,20.668
535.00,20.713
535.50,20.786
536.00,20.855
536.50,20.890
537.00,20.938
537.50,21.001
538.00,21.077
538.50,21.179
539.00,21.212
539.50,21.350
540.00,21.374
540.50,21.422
541.00,21.455
541.50,21.645
542.00,21.696
542.50,21.768
543.00,21.822
543.50,21.957
544.00,21.989
544.50,22.106
545.00,22.211
545.50,22.297
546.00,22.405
546.50,22.473
547.00,22.562
547.50,22.662
548.00,22.780
548.50,22.895
549.00,22.990
549.50,23.043
550.00,23.125
550.50,23.183
551.00,23.314
551.50,23.317
552.00,23.502
552.50,23.567
553.00,23.590
553.50,23.686
554.00,23.715
554.50,23.859
555.00,23.871
555.50,23.995
556.00,23.933
556.50,24.013
557.00,24.027
557.50,24.068
558.00,24.121
558.50,24.216
559.00,24.172
559.50,24.256
560.00,24.206
560.50,24.231
561.00,24.284
561.50,24.212
562.00,24.174
562.50,24.175
563.00,24.148
563.50,24.115
564.00,24.053
564.50,24.001
565.00,24.025
565.50,23.990
566.00,23.894
566.50,23.869
567.00,23.848
567.50,23.802
568.00,23.670
568.50,23.627
569.00,23.551
569.50,23.470
570.00,23.381
570.50,23.212
571.00,23.168
571.50,23.112
572.00,23.037
572.50,22.878
573.00,22.804
573.50,22.629
574.00,22.534
574.50,22.376
575.00,22.292
575.50,22.186
576.00,22.022
576.50,21.935
577.00,21.765
577.50,21.549
578.00,21.439
578.50,21.323
579.00,21.148
579.50,21.003
580.00,20.884
580.50,20.683
581.00,20.531
581.50,20.425
582.00,20.251
582.50,20.062
583.00,19.958
583.50,19.808
584.00,19.607
584.50,19.458
585.00,19.352
585.50,19.221
586.00,19.056
586.50,18.937
587.00,18.770
587.50,18.702
588.00,18.559
588.50,18.428
589.00,18.363
589.50,18.263
590.00,18.109
590.50,18.074
591.00,17.988
591.50,17.938
592.00,17.864
592.50,17.791
593.00,17.699
593.50,17.666
594.00,17.637
594.50,17.588
595.00,17.482
595.50,17.506
596.00,17.400
596.50,17.397
597.00,17.409
597.50,17.333
598.00,17.296
598.50,17.293
599.00,17.250
599.50,17.192
600.00,17.189
600.50,17.140
601.00,17.147
601.50,17.062
602.00,17.052
602.50,16.967
603.00,17.017
603.50,16.933
604.00,16.891
604.50,16.857
605.00,16.836
605.50,16.817
606.00,16.771
606.50,16.717
607.00,16.651
607.50,16.637
608.00,16.569
608.50,16.542
609.00,16.499
609.50,16.434
610.00,16.392
610.50,16.362
611.00,16.321
611.50,16.294
612.00,16.243
612.50,16.194
613.00,16.148
613.50,16.145
614.00,16.055
614.50,15.988
615.00,15.965
615.50,15.889
616.00,15.883
616.50,15.842
617.00,15.855
617.50,15.776
618.00,15.718
618.50,15.672
619.00,15.681
619.50,15.591
620.00,15.558
620.50,15.533
621.00,15.461
621.50,15.461
622.00,15.395
622.50,15.369
623.00,15.364
623.50,15.300
624.00,15.279
624.50,15.245
625.00,15.204
625.50,15.156
626.00,15.135
626.50,15.110
627.00,15.090
627.50,15.043
628.00,15.032
628.50,14.960
629.00,15.008
629.50,14.895
630.00,14.915
630.50,14.888
631.00,14.860
631.50,14.896
632.00,14.793
632.50,14.864
633.00,14.750
633.50,14.830
634.00,14.765
634.50,14.806
635.00,14.777
635.50,14.774
636.00,14.842
636.50,14.856
637.00,14.835
637.50,14.884
638.00,14.892
638.50,14.869
639.00,14.928
639.50,14.978
640.00,14.977
640.50,15.064
641.00,15.122
641.50,15.093
642.00,15.118
642.50,15.169
643.00,15.280
643.50,15.246
644.00,15.284
644.50,15.353
645.00,15.458
645.50,15.512
646.00,15.537
646.50,15.646
647.00,15.668
647.50,15.758
648.00,15.822
648.50,15.912
649.00,15.958
649.50,16.064
650.00,16.171
650.50,16.194
651.00,16.253
651.50,16.432
652.00,16.524
652.50,16.580
653.00,16.679
653.50,16.856
654.00,16.986
654.50,17.107
655.00,17.287
655.50,17.445
656.00,17.534
656.50,17.622
657.00,17.809
657.50,18.065
658.00,18.211
658.50,18.351
659.00,18.634
659.50,18.783
660.00,18.956
660.50,19.131
661.00,19.419
661.50,19.552
662.00,19.839
662.50,20.079
663.00,20.292
663.50,20.531
664.00,20.742
664.50,21.030
665.00,21.308
665.50,21.593
666.00,21.856
666.50,22.158
667.00,22.478
667.50,22.817
668.00,23.145
668.50,23.470
669.00,23.786
669.50,24.100
670.00,24.553
670.50,24.889
671.00,25.310
671.50,25.674
672.00,26.129
672.50,26.482
673.00,26.905
673.50,27.353
674.00,27.737
674.50,28.310
675.00,28.785
675.50,29.244
676.00,29.735
676.50,30.185
677.00,30.623
677.50,31.150
678.00,31.595
678.50,32.064
679.00,32.509
679.50,32.767
680.00,33.239
680.50,33.685
681.00,34.097
681.50,34.506
682.00,34.819
682.50,35.252
683.00,35.643
683.50,36.091
684.00,36.452
684.50,36.894
685.00,37.193
685.50,37.690
686.00,38.077
686.50,38.539
687.00,38.941
687.50,39.393
688.00,39.832
688.50,40.219
689.00,40.603
689.50,41.000
690.00,41.519
690.50,41.944
691.00,42.359
691.50,42.858
692.00,43.007
692.50,43.613
693.00,43.993
693.50,44.502
694.00,44.783
694.50,45.217
695.00,45.725
695.50,46.038
696.00,46.478
696.50,46.901
697.00,47.132
697.50,47.627
698.00,47.965
698.50,48.257
699.00,48.578
699.50,49.111
700.00,49.530
700.50,49.721
701.00,50.123
701.50,50.542
702.00,51.005
702.50,51.311
703.00,51.477
703.50,51.923
704.00,52.079
704.50,52.600
705.00,52.798
705.50,53.143
706.00,53.503
706.50,53.783
707.00,54.131
707.50,54.317
708.00,54.464
708.50,54.952
709.00,55.166
709.50,55.480
710.00,55.679
710.50,55.699
711.00,56.149
711.50,56.258
712.00,56.604
712.50,56.928
713.00,57.054
713.50,57.443
714.00,57.500
714.50,57.633
715.00,57.983
715.50,58.283
716.00,58.356
716.50,58.733
717.00,58.877
717.50,59.064
718.00,59.338
718.50,59.519
719.00,59.501
719.50,59.855
720.00,60.019
720.50,60.187
721.00,60.362
721.50,60.590
722.00,60.860
722.50,60.916
723.00,61.018
723.50,61.205
724.00,61.230
724.50,61.713
725.00,61.891
725.50,62.108
726.00,62.328
726.50,62.230
727.00,62.381
727.50,62.622
728.00,62.834
728.50,62.922
729.00,63.197
729.50,63.183
730.00,63.470
730.50,63.495
731.00,63.783
731.50,64.121
732.00,64.261
732.50,64.298
733.00,64.482
733.50,64.448
734.00,64.890
734.50,64.789
735.00,65.098
735.50,65.312
736.00,65.365
736.50,65.454
737.00,65.712
737.50,65.864
738.00,65.888
738.50,65.970
739.00,66.431
739.50,66.542
740.00,66.469
740.50,66.668
741.00,66.666
741.50,66.717
742.00,66.836
742.50,66.671
743.00,67.064
743.50,67.089
744.00,67.345
744.50,67.281
745.00,67.274
745.50,67.644
746.00,67.813
746.50,67.572
747.00,67.680
747.50,67.588
748.00,67.988
748.50,68.260
749.00,68.018
749.50,68.205
750.00,68.411
750.50,68.053
751.00,68.430
751.50,68.418
752.00,68.591
752.50,68.554
753.00,68.413
753.50,68.355
754.00,68.280
754.50,68.220
755.00,68.300
755.50,68.407
756.00,68.578
756.50,68.442
757.00,68.722
757.50,68.721
758.00,68.500
758.50,68.839
759.00,68.457
759.50,68.367
760.00,68.189
760.50,68.419
761.00,68.621
761.50,68.577
762.00,68.704
762.50,68.376
763.00,68.390
763.50,68.658
764.00,68.353
764.50,68.260
765.00,68.488
765.50,68.319
766.00,68.476
766.50,68.582
767.00,68.340
767.50,68.379
768.00,68.284
768.50,68.504
769.00,68.127
769.50,68.216
770.00,67.953
770.50,68.105
771.00,68.305
771.50,67.960
772.00,68.160
772.50,68.408
773.00,67.871
773.50,68.271
774.00,68.033
774.50,68.348
775.00,68.361
775.50,68.633
776.00,68.642
776.50,68.535
777.00,67.937
777.50,68.142
778.00,68.310
778.50,68.375
779.00,68.247
779.50,68.476
780.00,68.341
780.50,68.487
781.00,68.552
781.50,68.590
782.00,68.580
782.50,68.656
783.00,68.424
783.50,68.880
784.00,68.441
784.50,68.453
785.00,68.281
785.50,68.602
786.00,68.750
786.50,68.618
787.00,68.761
787.50,68.846
788.00,68.930
788.50,68.491
789.00,68.792
789.50,68.565
790.00,68.235
790.50,68.819
791.00,68.532
791.50,68.439
792.00,68.873
792.50,68.692
793.00,68.642
793.50,68.503
794.00,68.454
794.50,68.536
795.00,68.556
795.50,68.518
796.00,68.471
796.50,68.382
797.00,68.286
797.50,68.462
798.00,68.530
798.50,68.288
799.00,68.319
799.50,68.488
800.00,67.998
800.50,68.355
801.00,68.361
801.50,68.357
802.00,68.387
802.50,68.335
803.00,68.438
803.50,68.153
804.00,68.305
804.50,68.317
805.00,67.688
805.50,67.969
806.00,67.637
806.50,67.909
807.00,68.011
807.50,67.705
808.00,67.969
808.50,67.683
809.00,67.224
809.50,67.362
810.00,67.486
810.50,67.664
811.00,67.469
811.50,67.846
