"sample_c - RawData"
"Wavelength nm.","T%"
634.50,22.140
635.00,22.091
635.50,22.090
636.00,22.075
636.50,21.986
637.00,21.948
637.50,21.877
638.00,21.788
638.50,21.676
639.00,21.640
639.50,21.579
640.00,21.512
640.50,21.494
641.00,21.557
641.50,21.541
642.00,21.591
642.50,21.574
643.00,21.685
643.50,21.667
644.00,21.608
644.50,21.654
645.00,21.607
645.50,21.622
646.00,21.552
646.50,21.539
647.00,21.483
647.50,21.390
648.00,21.393
648.50,21.313
649.00,21.297
649.50,21.264
650.00,21.298
650.50,21.322
651.00,21.314
651.50,21.392
652.00,21.431
652.50,21.460
653.00,21.489
653.50,21.558
654.00,21.640
654.50,21.588
655.00,21.569
655.50,21.559
656.00,21.530
656.50,21.512
657.00,21.409
657.50,21.435
658.00,21.335
658.50,21.361
659.00,21.386
659.50,21.385
660.00,21.463
660.50,21.567
661.00,21.589
661.50,21.695
662.00,21.772
662.50,21.823
663.00,21.900
663.50,22.000
664.00,21.965
664.50,21.986
665.00,22.011
665.50,21.935
666.00,21.939
666.50,21.867
667.00,21.862
667.50,21.808
668.00,21.797
668.50,21.821
669.00,21.818
669.50,21.901
670.00,22.007
670.50,22.060
671.00,22.204
671.50,22.314
672.00,22.372
672.50,22.422
673.00,22.525
673.50,22.599
674.00,22.608
674.50,22.667
675.00,22.686
675.50,22.636
676.00,22.685
676.50,22.698
677.00,22.683
677.50,22.650
678.00,22.645
678.50,22.688
679.00,22.747
679.50,22.727
680.00,22.828
680.50,22.897
681.00,22.950
681.50,23.109
682.00,23.297
682.50,23.384
683.00,23.524
683.50,23.549
684.00,23.666
684.50,23.704
685.00,23.752
685.50,23.675
686.00,23.768
686.50,23.821
687.00,23.781
687.50,23.790
688.00,23.817
688.50,23.908
689.00,23.906
689.50,23.998
690.00,24.033
690.50,24.177
691.00,24.275
691.50,24.390
692.00,24.418
692.50,24.609
693.00,24.718
693.50,24.886
694.00,24.915
694.50,25.024
695.00,25.117
695.50,25.248
696.00,25.267
696.50,25.321
697.00,25.342
697.50,25.372
698.00,25.513
698.50,25.421
699.00,25.487
699.50,25.466
700.00,25.610
700.50,25.595
701.00,25.725
701.50,25.827
702.00,26.113
702.50,26.291
703.00,26.318
703.50,26.436
704.00,26.590
704.50,26.782
705.00,26.998
705.50,27.018
706.00,27.250
706.50,27.314
707.00,27.321
707.50,27.387
708.00,27.443
708.50,27.434
709.00,27.647
709.50,27.511
710.00,27.543
710.50,27.633
711.00,27.727
711.50,27.852
712.00,27.951
712.50,28.044
713.00,28.226
713.50,28.444
714.00,28.499
714.50,28.725
715.00,28.898
715.50,29.155
716.00,29.277
716.50,29.515
717.00,29.593
717.50,29.756
718.00,29.841
718.50,29.926
719.00,29.909
719.50,30.214
720.00,30.207
720.50,30.263
721.00,30.253
721.50,30.412
722.00,30.563
722.50,30.376
723.00,30.581
723.50,30.656
724.00,30.823
724.50,30.996
725.00,31.277
725.50,31.406
726.00,31.548
726.50,31.729
727.00,32.009
727.50,32.289
728.00,32.368
728.50,32.664
729.00,32.852
729.50,32.965
730.00,33.126
730.50,33.163
731.00,33.286
731.50,33.571
732.00,33.558
732.50,33.668
733.00,33.616
733.50,33.792
734.00,33.898
734.50,33.881
735.00,34.132
735.50,34.111
736.00,34.387
736.50,34.648
737.00,34.812
737.50,35.029
738.00,35.233
738.50,35.558
739.00,35.810
739.50,36.119
740.00,36.279
740.50,36.578
741.00,36.656
741.50,37.049
742.00,37.135
742.50,37.254
743.00,37.408
743.50,37.434
744.00,37.679
744.50,37.582
745.00,37.658
745.50,37.846
746.00,38.041
746.50,38.141
747.00,38.176
747.50,38.400
748.00,38.567
748.50,38.926
749.00,38.941
749.50,39.162
750.00,39.523
750.50,39.739
751.00,40.163
751.50,40.452
752.00,40.662
752.50,41.077
753.00,41.354
753.50,41.561
754.00,41.577
754.50,41.829
755.00,42.154
755.50,42.315
756.00,42.415
756.50,42.565
757.00,42.712
757.50,42.800
758.00,42.784
758.50,43.110
759.00,43.018
759.50,43.292
760.00,43.205
760.50,43.498
761.00,43.520
761.50,43.824
762.00,44.205
762.50,44.555
763.00,44.658
763.50,45.278
764.00,45.431
764.50,45.654
765.00,45.973
765.50,46.352
766.00,46.659
766.50,47.173
767.00,47.409
767.50,47.835
768.00,47.874
768.50,48.142
769.00,48.198
769.50,48.426
770.00,48.409
770.50,48.477
771.00,48.681
771.50,48.690
772.00,48.752
772.50,49.093
773.00,49.095
773.50,49.218
774.00,49.230
774.50,49.743
775.00,49.946
775.50,50.340
776.00,50.710
776.50,50.974
777.00,51.183
777.50,51.723
778.00,52.137
778.50,52.553
779.00,52.880
779.50,53.409
780.00,54.023
780.50,54.176
781.00,54.507
781.50,54.865
782.00,54.969
782.50,55.361
783.00,55.220
783.50,55.472
784.00,55.502
784.50,55.415
785.00,55.590
785.50,55.578
786.00,55.813
786.50,55.876
787.00,56.058
787.50,56.434
788.00,56.161
788.50,56.382
789.00,56.562
789.50,57.056
790.00,57.383
790.50,57.981
791.00,58.274
791.50,58.620
792.00,59.391
792.50,59.561
793.00,60.397
793.50,60.539
794.00,61.025
794.50,61.098
795.00,61.851
795.50,62.043
796.00,62.529
796.50,62.404
797.00,62.395
797.50,62.803
798.00,62.827
798.50,62.662
799.00,62.877
799.50,63.204
800.00,62.794
800.50,62.978
801.00,63.193
801.50,63.288
802.00,63.515
802.50,63.629
803.00,63.562
803.50,63.934
804.00,64.373
804.50,64.861
805.00,64.772
805.50,65.738
806.00,65.856
806.50,66.307
807.00,67.002
807.50,67.498
808.00,68.302
808.50,68.168
809.00,68.848
809.50,68.579
810.00,69.339
810.50,69.865
811.00,69.723
811.50,70.283
812.00,70.188
812.50,70.240
813.00,70.448
813.50,70.160
814.00,70.002
814.50,70.590
815.00,70.467
815.50,70.677
816.00,70.496
816.50,70.229
817.00,70.137
817.50,70.769
818.00,70.949
818.50,71.143
819.00,71.638
819.50,71.808
820.00,72.071
820.50,72.664
821.00,73.022
821.50,73.764
822.00,73.937
822.50,74.282
823.00,75.388
823.50,75.110
824.00,75.961
824.50,76.364
825.00,76.546
825.50,76.722
826.00,77.174
826.50,77.223
827.00,77.162
827.50,77.725
828.00,77.868
828.50,77.155
829.00,77.389
829.50,77.401
830.00,77.255
830.50,77.574
831.00,77.100
831.50,77.624
832.00,77.159
832.50,77.181
833.00,77.843
833.50,77.748
834.00,78.189
834.50,77.661
835.00,78.099
835.50,78.674
836.00,79.164
836.50,79.138
837.00,79.813
837.50,79.988
838.00,81.213
838.50,81.560
839.00,81.679
839.50,82.549
840.00,82.148
840.50,82.742
841.00,82.673
841.50,83.432
842.00,83.250
842.50,83.446
843.00,83.487
843.50,83.264
844.00,83.689
844.50,83.528
845.00,83.536
845.50,83.301
846.00,83.895
846.50,82.496
847.00,82.600
847.50,83.887
848.00,82.145
848.50,83.146
849.00,82.825
849.50,82.660
850.00,82.978
850.50,83.256
851.00,82.595
851.50,83.667
852.00,84.198
852.50,84.312
853.00,84.631
853.50,85.248
854.00,84.895
854.50,85.420
855.00,85.669
855.50,87.002
856.00,87.293
856.50,87.198
857.00,87.560
857.50,87.234
858.00,88.328
858.50,86.968
859.00,87.775
859.50,87.629
860.00,87.740
860.50,88.570
861.00,88.171
861.50,87.502
862.00,87.599
862.50,87.728
863.00,88.090
863.50,87.149
864.00,86.827
864.50,87.782
865.00,87.354
865.50,86.453
866.00,86.585
866.50,86.381
867.00,86.907
867.50,86.992
868.00,87.697
868.50,87.235
869.00,88.261
869.50,87.641
870.00,88.446
870.50,89.042
871.00,88.378
871.50,89.106
872.00,89.813
872.50,89.774
873.00,90.305
873.50,89.910
874.00,89.705
874.50,89.984
875.00,91.232
875.50,90.574
876.00,91.715
876.50,92.328
877.00,90.340
877.50,90.819
878.00,90.127
878.50,90.238
879.00,89.121
879.50,90.207
880.00,90.687
880.50,90.153
881.00,89.141
881.50,88.748
882.00,88.932
882.50,89.196
883.00,88.087
883.50,88.001
884.00,88.755
884.50,88.915
885.00,87.584
885.50,89.821
886.00,90.418
886.50,89.365
887.00,87.481
887.50,89.571
888.00,91.491
888.50,90.891
889.00,91.907
889.50,90.753
890.00,90.014
890.50,92.104
891.00,91.382
891.50,90.826
892.00,88.585
892.50,93.148
893.00,93.350
893.50,90.945
894.00,92.353
894.50,91.892
895.00,92.901
895.50,93.771
896.00,93.530
896.50,91.326
897.00,91.914
897.50,89.292
898.00,88.225
898.50,87.321
899.00,89.564
899.50,91.509
900.00,89.498
900.50,90.026
901.00,90.152
901.50,90.022
902.00,90.005
902.50,90.020
903.00,89.982
903.50,90.084
904.00,90.003
904.50,90.107
905.00,90.294
905.50,89.941
906.00,89.947
906.50,89.959
907.00,89.904
907.50,89.977
908.00,90.099
908.50,90.128
909.00,90.104
909.50,89.789
910.00,89.950
910.50,89.996
911.00,89.882
911.50,89.876
912.00,89.797
912.50,89.991
913.00,89.959
913.50,89.866
914.00,89.822
914.50,89.847
915.00,89.746
915.50,89.602
916.00,89.739
916.50,89.577
917.00,89.565
917.50,89.562
918.00,89.649
918.50,89.568
919.00,89.580
919.50,89.541
920.00,89.481
920.50,89.471
921.00,89.490
921.50,89.483
922.00,89.388
922.50,89.407
923.00,89.462
923.50,89.334
924.00,89.325
924.50,89.284
925.00,89.343
925.50,89.276
926.00,89.293
926.50,89.248
927.00,89.346
927.50,89.264
928.00,89.149
928.50,89.192
929.00,89.078
929.50,89.213
930.00,89.172
930.50,89.167
931.00,89.046
931.50,89.069
932.00,89.079
932.50,88.950
933.00,88.901
933.50,88.864
934.00,88.981
934.50,88.902
935.00,88.759
935.50,88.855
936.00,88.667
936.50,88.722
937.00,88.686
937.50,88.645
938.00,88.595
938.50,88.613
939.00,88.467
939.50,88.517
940.00,88.451
940.50,88.437
941.00,88.456
941.50,88.400
942.00,88.403
942.50,88.359
943.00,88.241
943.50,88.322
944.00,88.261
944.50,88.273
945.00,88.139
945.50,88.188
946.00,88.229
946.50,88.096
947.00,88.090
947.50,88.065
948.00,87.994
948.50,88.096
949.00,88.022
949.50,88.013
950.00,87.929
950.50,88.014
951.00,87.909
951.50,87.856
952.00,87.884
952.50,87.805
953.00,87.818
953.50,87.771
954.00,87.771
954.50,87.685
955.00,87.671
955.50,87.691
956.00,87.589
956.50,87.632
957.00,87.611
957.50,87.537
958.00,87.538
958.50,87.475
959.00,87.395
959.50,87.379
960.00,87.362
960.50,87.291
961.00,87.375
961.50,87.287
962.00,87.240
962.50,87.212
963.00,87.232
963.50,87.137
964.00,87.199
964.50,87.125
965.00,87.085
965.50,87.101
966.00,87.132
966.50,87.088
967.00,87.113
967.50,87.088
968.00,87.105
968.50,87.049
969.00,87.079
969.50,87.045
970.00,87.037
970.50,87.049
971.00,87.009
971.50,87.048
972.00,87.016
972.50,87.040
973.00,86.990
973.50,87.015
974.00,87.033
974.50,86.942
975.00,86.947
975.50,86.887
976.00,86.901
976.50,86.871
977.00,86.889
977.50,86.807
978.00,86.802
978.50,86.782
979.00,86.739
979.50,86.671
980.00,86.671
980.50,86.590
981.00,86.581
981.50,86.562
982.00,86.552
982.50,86.552
983.00,86.521
983.50,86.453
984.00,86.480
984.50,86.386
985.00,86.413
985.50,86.377
986.00,86.371
986.50,86.365
987.00,86.379
987.50,86.330
988.00,86.345
988.50,86.401
989.00,86.351
989.50,86.322
990.00,86.314
990.50,86.314
991.00,86.346
991.50,86.376
992.00,86.410
992.50,86.363
993.00,86.398
993.50,86.421
994.00,86.377
994.50,86.390
995.00,86.383
995.50,86.427
996.00,86.375
996.50,86.362
997.00,86.363
997.50,86.370
998.00,86.316
998.50,86.344
999.00,86.293
999.50,86.289
1000.00,86.294
1000.50,86.245
1001.00,86.231
1001.50,86.162
1002.00,86.183
1002.50,86.148
1003.00,86.048
1003.50,86.059
1004.00,86.045
1004.50,86.025
1005.00,85.987
1005.50,85.962
1006.00,85.934
1006.50,85.864
1007.00,85.907
1007.50,85.870
1008.00,85.834
1008.50,85.880
1009.00,85.848
1009.50,85.835
1010.00,85.845
1010.50,85.852
1011.00,85.828
1011.50,85.838
1012.00,85.877
1012.50,85.883
1013.00,85.928
1013.50,85.868
1014.00,85.915
1014.50,85.914
1015.00,85.893
1015.50,85.993
1016.00,85.958
1016.50,85.957
1017.00,85.969
1017.50,85.990
1018.00,86.068
1018.50,86.037
1019.00,86.004
1019.50,86.026
1020.00,86.015
1020.50,86.012
1021.00,86.027
1021.50,86.069
1022.00,85.998
1022.50,85.999
1023.00,85.979
1023.50,85.971
1024.00,85.926
1024.50,85.914
1025.00,85.897
1025.50,85.856
1026.00,85.860
1026.50,85.854
1027.00,85.831
1027.50,85.808
1028.00,85.790
1028.50,85.762
1029.00,85.755
1029.50,85.754
1030.00,85.721
1030.50,85.703
1031.00,85.683
1031.50,85.719
1032.00,85.715
1032.50,85.698
1033.00,85.688
1033.50,85.682
1034.00,85.729
1034.50,85.709
1035.00,85.694
1035.50,85.729
1036.00,85.714
1036.50,85.752
1037.00,85.749
1037.50,85.782
1038.00,85.816
1038.50,85.814
1039.00,85.828
1039.50,85.871
1040.00,85.885
1040.50,85.902
1041.00,85.954
1041.50,85.985
1042.00,86.022
1042.50,86.018
1043.00,86.034
1043.50,86.062
1044.00,86.098
1044.50,86.070
1045.00,86.078
1045.50,86.126
1046.00,86.129
1046.50,86.131
1047.00,86.114
1047.50,86.150
1048.00,86.111
1048.50,86.139
1049.00,86.090
1049.50,86.102
1050.00,86.101
1050.50,86.065
1051.00,86.040
1051.50,86.022
1052.00,86.032
1052.50,86.018
1053.00,86.002
1053.50,85.973
1054.00,85.973
1054.50,85.939
1055.00,85.946
1055.50,85.982
1056.00,85.923
1056.50,85.921
1057.00,85.942
1057.50,85.911
1058.00,85.934
1058.50,85.927
1059.00,85.914
1059.50,85.977
