"sample_g - RawData"
"Wavelength nm.","T%"
514.50,0.000
515.00,-0.003
515.50,-0.001
516.00,-0.001
516.50,-0.002
517.00,0.003
517.50,-0.002
518.00,-0.001
518.50,0.000
519.00,-0.003
519.50,0.000
520.00,-0.002
520.50,-0.004
521.00,-0.005
521.50,0.003
522.00,0.000
522.50,-0.007
523.00,-0.002
523.50,0.000
524.00,-0.002
524.50,-0.000
525.00,0.003
525.50,-0.002
526.00,0.001
526.50,-0.000
527.00,0.000
527.50,-0.004
528.00,-0.005
528.50,-0.007
529.00,-0.001
529.50,-0.003
530.00,-0.008
530.50,0.004
531.00,0.004
531.50,-0.004
532.00,-0.002
532.50,0.003
533.00,-0.004
533.50,-0.003
534.00,0.001
534.50,-0.002
535.00,0.003
535.50,-0.007
536.00,-0.005
536.50,0.001
537.00,0.001
537.50,-0.004
538.00,0.001
538.50,-0.003
539.00,-0.005
539.50,-0.002
540.00,0.003
540.50,-0.002
541.00,0.001
541.50,0.000
542.00,0.000
542.50,-0.002
543.00,-0.005
543.50,-0.002
544.00,0.001
544.50,-0.001
545.00,-0.000
545.50,0.005
546.00,0.004
546.50,-0.005
547.00,0.000
547.50,-0.003
548.00,-0.001
548.50,-0.000
549.00,-0.004
549.50,0.002
550.00,-0.000
550.50,-0.003
551.00,0.002
551.50,-0.001
552.00,-0.002
552.50,0.002
553.00,-0.007
553.50,0.001
554.00,-0.000
554.50,0.002
555.00,-0.000
555.50,-0.001
556.00,-0.002
556.50,0.003
557.00,0.001
557.50,0.001
558.00,0.001
558.50,-0.002
559.00,0.000
559.50,-0.005
560.00,-0.000
560.50,-0.004
561.00,-0.001
561.50,0.001
562.00,-0.000
562.50,-0.003
563.00,-0.000
563.50,-0.001
564.00,0.002
564.50,-0.002
565.00,0.001
565.50,-0.000
566.00,0.001
566.50,0.000
567.00,-0.003
567.50,-0.005
568.00,0.002
568.50,-0.001
569.00,-0.002
569.50,0.000
570.00,0.003
570.50,0.001
571.00,-0.000
571.50,0.001
572.00,-0.002
572.50,0.001
573.00,0.000
573.50,-0.002
574.00,0.001
574.50,0.001
575.00,-0.000
575.50,0.000
576.00,0.003
576.50,0.003
577.00,0.002
577.50,-0.001
578.00,-0.005
578.50,-0.001
579.00,0.001
579.50,0.001
580.00,0.004
580.50,-0.004
581.00,0.002
581.50,-0.002
582.00,-0.000
582.50,0.000
583.00,0.002
583.50,-0.000
584.00,0.002
584.50,-0.000
585.00,-0.001
585.50,0.003
586.00,0.000
586.50,0.001
587.00,-0.001
587.50,-0.002
588.00,0.003
588.50,0.001
589.00,0.001
589.50,0.002
590.00,0.002
590.50,0.001
591.00,0.002
591.50,0.002
592.00,0.001
592.50,0.003
593.00,-0.000
593.50,0.002
594.00,0.002
594.50,0.001
595.00,0.003
595.50,0.006
596.00,0.011
596.50,0.009
597.00,0.010
597.50,0.020
598.00,0.025
598.50,0.035
599.00,0.043
599.50,0.057
600.00,0.072
600.50,0.096
601.00,0.118
601.50,0.160
602.00,0.198
602.50,0.248
603.00,0.323
603.50,0.400
604.00,0.503
604.50,0.637
605.00,0.802
605.50,0.979
606.00,1.192
606.50,1.445
607.00,1.772
607.50,2.128
608.00,2.555
608.50,3.024
609.00,3.594
609.50,4.214
610.00,4.918
610.50,5.666
611.00,6.608
611.50,7.583
612.00,8.605
612.50,9.765
613.00,11.055
613.50,12.352
614.00,13.685
614.50,15.268
615.00,16.755
615.50,18.384
616.00,20.029
616.50,21.683
617.00,23.421
617.50,25.247
618.00,27.156
618.50,29.026
619.00,30.869
619.50,32.578
620.00,34.549
620.50,36.428
621.00,38.397
621.50,40.244
622.00,42.107
622.50,43.888
623.00,45.531
623.50,47.185
624.00,48.991
624.50,50.587
625.00,52.348
625.50,53.681
626.00,55.251
626.50,56.653
627.00,58.060
627.50,59.477
628.00,60.768
628.50,62.110
629.00,63.308
629.50,64.372
630.00,65.422
630.50,66.551
631.00,67.667
631.50,68.604
632.00,69.498
632.50,70.353
633.00,71.054
633.50,72.152
634.00,72.741
634.50,73.544
635.00,74.086
635.50,74.733
636.00,75.619
636.50,76.051
637.00,76.645
637.50,77.203
638.00,77.771
638.50,78.338
639.00,78.753
639.50,79.293
640.00,79.422
640.50,80.008
641.00,80.430
641.50,80.662
642.00,81.135
642.50,81.385
643.00,81.894
643.50,81.853
644.00,82.161
644.50,82.480
645.00,82.729
645.50,82.981
646.00,83.367
646.50,83.705
647.00,83.573
647.50,83.700
648.00,84.093
648.50,84.287
649.00,84.380
649.50,84.608
650.00,84.821
650.50,84.824
651.00,84.995
651.50,85.005
652.00,85.228
652.50,85.351
653.00,85.582
653.50,85.575
654.00,85.858
654.50,86.088
655.00,85.941
655.50,86.164
656.00,85.965
656.50,86.302
657.00,86.245
657.50,86.508
658.00,86.482
658.50,86.567
659.00,86.685
659.50,86.790
660.00,86.662
660.50,86.875
661.00,86.994
661.50,86.989
662.00,86.937
662.50,87.179
663.00,87.063
663.50,87.128
664.00,87.061
664.50,87.083
665.00,87.185
665.50,87.052
666.00,87.261
666.50,87.504
667.00,87.456
667.50,87.372
668.00,87.518
668.50,87.545
669.00,87.528
669.50,87.429
670.00,87.749
670.50,87.564
671.00,87.760
671.50,87.543
672.00,87.645
672.50,87.628
673.00,87.653
673.50,87.654
674.00,87.644
674.50,87.710
675.00,87.793
675.50,87.846
676.00,88.089
676.50,87.761
677.00,87.904
677.50,88.017
678.00,87.924
678.50,88.098
679.00,87.968
679.50,87.834
680.00,87.834
680.50,87.981
681.00,87.898
681.50,87.976
682.00,88.080
682.50,88.013
683.00,88.188
683.50,88.133
684.00,88.276
684.50,88.072
685.00,88.140
685.50,88.077
686.00,88.101
686.50,88.215
687.00,88.306
687.50,87.973
688.00,88.298
688.50,88.382
689.00,88.137
689.50,88.117
690.00,88.103
690.50,88.284
691.00,88.116
691.50,88.412
692.00,88.017
692.50,88.429
693.00,88.243
693.50,88.333
694.00,88.325
694.50,88.018
695.00,88.525
695.50,88.248
696.00,88.434
696.50,88.342
697.00,88.181
697.50,88.237
698.00,88.332
698.50,88.150
699.00,88.244
699.50,88.421
700.00,88.375
700.50,88.356
701.00,88.326
701.50,88.089
702.00,88.503
702.50,88.576
703.00,88.163
703.50,88.421
704.00,88.347
704.50,88.535
705.00,88.326
705.50,88.352
706.00,88.594
706.50,88.499
707.00,88.388
707.50,88.594
708.00,88.353
708.50,88.340
709.00,88.615
709.50,88.294
710.00,88.247
710.50,88.426
711.00,88.444
711.50,88.231
712.00,88.312
712.50,88.287
713.00,88.514
713.50,88.360
714.00,88.210
714.50,88.324
715.00,88.274
715.50,88.674
716.00,88.270
716.50,88.451
717.00,88.197
717.50,88.665
718.00,88.244
718.50,88.557
719.00,88.007
719.50,88.613
720.00,88.295
720.50,88.665
721.00,88.369
721.50,88.563
722.00,88.571
722.50,88.331
723.00,88.618
723.50,88.225
724.00,88.227
724.50,88.276
725.00,88.572
725.50,88.164
726.00,88.696
726.50,88.277
727.00,88.423
727.50,88.398
728.00,88.183
728.50,88.387
729.00,88.580
729.50,88.399
730.00,88.524
730.50,88.043
731.00,88.319
731.50,88.630
732.00,88.657
732.50,88.458
733.00,88.498
733.50,88.659
734.00,88.361
734.50,88.496
735.00,88.252
735.50,88.580
736.00,88.415
736.50,88.448
737.00,88.652
737.50,88.463
738.00,88.416
738.50,88.705
739.00,88.389
739.50,88.460
740.00,88.347
740.50,88.657
741.00,88.369
741.50,88.385
742.00,88.292
742.50,88.440
743.00,88.304
743.50,88.299
744.00,88.447
744.50,88.386
745.00,88.187
745.50,88.719
746.00,88.294
746.50,88.438
747.00,88.274
747.50,88.446
748.00,88.539
748.50,88.811
749.00,88.570
749.50,88.529
750.00,88.607
750.50,88.418
751.00,88.672
751.50,88.573
752.00,88.274
752.50,88.384
753.00,88.819
753.50,88.221
754.00,88.379
754.50,88.252
755.00,88.441
755.50,88.756
756.00,88.678
756.50,88.601
757.00,88.296
757.50,88.627
758.00,88.383
758.50,88.428
759.00,88.395
759.50,88.714
760.00,88.098
760.50,88.479
761.00,88.407
761.50,88.351
762.00,88.784
762.50,88.767
763.00,88.357
763.50,88.671
764.00,88.292
764.50,88.300
765.00,88.467
765.50,88.271
766.00,88.513
766.50,88.295
767.00,87.827
767.50,88.417
768.00,88.312
768.50,88.375
769.00,88.519
769.50,88.340
770.00,88.211
770.50,88.121
771.00,88.592
771.50,88.427
772.00,88.209
772.50,88.459
773.00,88.447
773.50,88.098
774.00,88.278
774.50,88.243
775.00,88.303
775.50,88.589
776.00,88.489
776.50,88.486
777.00,88.276
777.50,88.012
778.00,88.305
778.50,88.241
779.00,88.435
779.50,88.535
780.00,88.204
780.50,88.420
781.00,88.288
781.50,88.470
782.00,88.305
782.50,88.537
783.00,88.047
783.50,88.733
784.00,88.432
784.50,88.107
785.00,88.255
785.50,88.156
786.00,88.502
786.50,88.259
787.00,88.344
787.50,88.512
788.00,88.243
788.50,88.401
789.00,88.373
789.50,88.208
790.00,88.002
790.50,88.283
791.00,88.189
791.50,87.938
792.00,88.455
792.50,88.216
793.00,88.503
793.50,88.333
794.00,88.100
794.50,88.357
795.00,88.597
795.50,88.321
796.00,88.443
796.50,88.126
797.00,88.050
797.50,88.495
798.00,88.216
798.50,87.995
799.00,87.918
799.50,88.594
800.00,88.161
800.50,88.133
801.00,88.330
801.50,88.595
802.00,88.583
802.50,88.765
803.00,88.312
803.50,88.106
804.00,88.742
804.50,88.416
805.00,87.829
805.50,88.014
806.00,88.154
806.50,88.393
807.00,88.485
807.50,88.158
808.00,88.361
808.50,88.039
809.00,87.881
809.50,87.929
810.00,88.516
810.50,88.664
811.00,87.870
811.50,88.543
812.00,88.339
812.50,88.563
813.00,88.509
813.50,88.213
814.00,87.805
814.50,87.854
815.00,88.162
815.50,88.647
816.00,88.426
816.50,87.855
817.00,87.552
817.50,87.478
818.00,88.172
818.50,88.255
819.00,88.457
819.50,88.337
820.00,87.824
820.50,88.382
821.00,88.418
821.50,88.379
822.00,87.532
822.50,88.055
823.00,88.625
823.50,88.031
824.00,88.067
824.50,88.389
825.00,87.710
825.50,88.000
826.00,88.243
